post_id,title,description,filename,post_type,patreon_url,publication_date
20737677,Lightsaber Battle,"Clovis vs Natani, suggested by TerraTheWizard!",jedibattle.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/20737677/46319d791e614e3caa4f401d704bb2f0/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=qAud4QMPUPa-3Nlrzh0BIMmUucMsQRQzM0Q6L0pTCBc%3D,2018-08-13T18:27:05.000+00:00
20661638,Shower Natani,"Natani's turn for a solo showering experience - expectation, and hung-over reality. Suggested by Kryp7ic!",showernatani.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/20661638/4d5f8fb15960497ea1c40ff28e70af30/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=kIycjns86nCPJmQqj2emf_lvEO_utsQD9NFgqE7TZfU%3D,2018-08-12T17:36:58.000+00:00
20661233,Clumsy Ghost Laura,"Talk about running into someone. Laura possesses Natani, suggested by Tony1695!",LaurahijacksNatani.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/20661233/25a5d08f4e9e42a9b97931728b02330a/eyJ3Ijo2MjB9/2.png?token-time=1691452800&token-hash=jf9M331xHw1M5Y13Pc_4-O21huoywE_wVylA4CGY72A%3D,2018-08-11T20:43:29.000+00:00
20661600,Ikea Masters,"Natani and Zen expertly put together some furniture, suggested by Quinn Auer!",ikea.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/20661600/533b6e20a9694df49393016402155885/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=pS7_j5nAoUzb1OVBmf6e6dagWkawPkWP_fcZmGpFxZo%3D,2018-08-10T18:00:56.000+00:00
20659692,Shower for Two,Natani joins Keith in the shower. Neither seem to mind. Suggested by Takahri!,showerfortwo.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/20659692/9795eed1d2ec4021bb69610703efb15c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=7zHmoZZwhsTgUp67wY_e7r3iKtRLc7PcJ3ehw01f0t8%3D,2018-08-09T20:26:24.000+00:00
20591772,Snow Leopard Village,"A couple of human explorers encounter an isolated but friendly Snow Leopard colony, and is offered a guide in the form of the chief's son. Suggested by BluePhantom90!",snowleopardvillage.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/20591772/9a32291672534fd7847b09d5398cf3e4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=zN3o014LBTN4Nt0WRhqdaFgGLNtxoycuMlBqKsTzQ4k%3D,2018-08-08T16:01:00.000+00:00
38513019,Lady Nora Reference Sheet,"<p>A lot of stuff about Nora! Nora Card sponsored by <strong>iliar</strong>!</p><p>I really enjoyed doing this one. Cat form, Keidran form, human form, they're all great, but I like drawing her natural form! <strong>Before anyone asks</strong>, the art from the original references sheet sketch has also been colored, but was requested to be made it's own separate piece by the Nora Card holder. It'll be posted right after this one!</p>",noraaccurateref copy.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38513019/7b3a4af96da54d81bdc892cbc0988e75/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=q7lwhft4PNYGdPoLDysKim6WgJK7dH7epSKwvlvnvjk%3D,2020-06-22T22:56:02.000+00:00
38501219,Father's Day Euchre,<p>Raine spent time with her father yesterday. Suggested by Rimadraws!</p>,euchrefather'sday.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38501219/037122f936f844dda3f641b6a93cc9c3/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=KtMldKTW9Q6sVnZfUkLprccfAu8eUtCx0dImxgcRBic%3D,2020-06-22T16:13:37.000+00:00
38469722,Modern Trace and Flora,<p>CEO Trace and Intern Flora run into each other suggested by Roughlandin!</p>,moderntraceflora.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38469722/0a4c5327d88942839d65e49b179c9092/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=AlecXNfVQ2D-LlmGMC1bluD08rtm4ZwVeqggMI7ZLv0%3D,2020-06-21T17:28:29.000+00:00
38441675,Grand Templar Laura 2,"<p>Laura's Templar life continues in the evil universe, suggested by ProsePro7!</p>",grandtemplarlaura2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38441675/d4079ed8bc1f49c383b00f3538e9d551/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=wYjUnW6Gldw6TDJktL2ZxPyRdZ-Q3x37c4gl2XWtClg%3D,2020-06-20T18:07:43.000+00:00
38396248,Weeping Rose,<p>Nora Card sponsored by <strong>MarshallMelon</strong>!</p><p>Originally suggested by Katadom!</p>,weepingrose_v3.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38396248/7f5abad65fd2431387193c4fe11867dd/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=ttgwzyirJgWkVlnDMoLxsy5Oc40XV2lz9mKG9pesxxM%3D,2020-06-19T19:01:01.000+00:00
38396232,Mike and FemMike Meet,"<p>Two Mikes meet across different universes, suggested by Calvin-Skye!</p>",mikeandfemike.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38396232/af7618cbff0347718f742e7bc80cc38d/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=qPAPxuHpfFh9jkVg5eMnigG4TrGjKSwn9LUARUUALUc%3D,2020-06-19T16:01:02.000+00:00
38354440,Sam and Colin Swap,"<p>Sam and Colin swap species, suggested by DiDiDi-X!</p>",samandcolinswap.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38354440/991e0e7bae374efc8c4304c2929d47db/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=X0SEUIJ2xWYdrEyd9WFWLBhC94ZUwQXBjbo-Jkm383w%3D,2020-06-18T16:00:06.000+00:00
38339243,Erilas Sun Bathing,"<p>Evals big sister, <a href=""https://www.patreon.com/posts/test-of-resolve-31027673"">Erilas</a>, requests some assistance from Mike, suggested by RavenIceFox!</p>",beacherilas.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38339243/54f1db4464184efeab5d1407717732ee/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=n4xy4DCcF3DhMZd9NR6mB3fVwSgJ8lv0Q-j-_F6GGkk%3D,2020-06-17T18:19:50.000+00:00
38301317,Tail Pillow,"<p>Kat hugs her tail while taking a nap, suggested by Horoisawolf!</p>",kathrintailnap.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38301317/8b34a5350adc4e72952e566201e6bb9b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=pJABpfG7COVu4ZAIFaHR1tb9P4HSnmekH508fm7y4Yk%3D,2020-06-16T17:16:14.000+00:00
38262304,Mad Cuteness,"<p>Maddie uses her skills to gain access to an important feast on the West Basitin side of the island, suggested by Dadrobit!</p>",cutemadness.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38262304/edbfb5ed29644b32a537ca95327bdb13/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=5OQgFUsBEDqm5Ak2u696tBY3mj3H6tG-lG_bJ80kxcQ%3D,2020-06-15T16:00:36.000+00:00
38235896,Rose's Human Form,"<p>Rose demonstrates her ability to Saria, suggested by Orekh and iliar!</p>",roseshumanform.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38235896/034d9d3d0bd24ad995319c7ecc8bae38/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=gw52UsI00gypshh7SwlSYTERlksP5VtedlzbpRzqYXg%3D,2020-06-14T20:42:18.000+00:00
38206863,Willow Against the Glass,"<p>Or... rather, through it, in this case. Suggested by Snowmanwizard!</p>",willowagainsttheglass.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38206863/0b2498ea539e42159fcf924a48ea9df4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=u1jbwEpqvEGErU8qXtA-ZPpTRQ0DXjkl-PNBeFz57U8%3D,2020-06-13T22:03:01.000+00:00
38177642,Squirrelmart,"<p>Modern Laura and Kat shopping at the local Squirrelmart, suggested by Blackjack!</p>",squirrelmart.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38177642/1346cafcf8704010b289ad088ebf575d/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=RYqU4ghFUwkkYHWDQ7aBC8uOGXVMUFyJ4aAkY9Uj1Ts%3D,2020-06-12T22:57:45.000+00:00
38147280,Basiwolf,"<p>Or Wolsitin? What might a hybrid look like, suggested by Ellarihan!</p>",basiwolf.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38147280/6936e38b55b64b3f8960ae8d6c532e88/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=fJeM5OL6ncLwQPvMl58-HwAyZuzdZyqhqkfGTmeSVxY%3D,2020-06-12T03:03:31.000+00:00
38104200,Hoodie Flora,"<p>Flora wearing a modern hoodie, suggested by Azuma!</p>",hoodie.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38104200/f94c4f2a6f9340358715e1228eac8fa1/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=k3K8_BCiAyHt3KmupT-7TjMohuvvx-IvwouGdFFYCOw%3D,2020-06-10T21:31:52.000+00:00
38065879,Unloading,"<p>Natani made sure to come prepared, suggested by Jeebuus!</p>",unloading.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38065879/59e492d820fc4aac8d64ac0d962d38e0/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=MDE0L2ZIBXCfxAARK-82BmNFDD8t4GuM-BMC8CH_qFc%3D,2020-06-09T20:12:06.000+00:00
38031948,Maid Outfit Kat,"<p>Kat in a maid outfit she created, suggested by StarGamer26!</p>",kathrinmaidoutfit.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/38031948/eb8966c1c8d04cd085611284fbbf2d28/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=zaP9Q1LjB3gRhMik3yYXex0Idws4bmxopTgP7j85OMA%3D,2020-06-08T21:00:36.000+00:00
37938145,Fiery Tango,"<p>#5 and final color vote from May sketches, suggested by Mingun! </p>",fireytango_color copy.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/37938145/7791af4cf7e344d58425d5550c72778d/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=q_r5FaMX6fyQVwDuZfRwzQ4u0F4grHslvCvmQkJyWuA%3D,2020-06-05T23:43:15.000+00:00
66265493,Tiger Trace Family Cuddle,"<p>Trace wakes up from a night of drinking to find himself in Keidran form between his lioness-turned wife and Rose, suggested by Tony1695!</p>",kittytracefamilycuddle.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/66265493/8b3499efd24b4d22993835157d2d0eef/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=VlxkATqgPpuNeK_BJK5gSAgO_cFqfPuXS1mbHdcztsg%3D,2022-05-10T22:53:00.000+00:00
66150134,Anthro Fey Mother,"<p>Anthro version of <a href=""https://www.patreon.com/posts/mother-48321357"">The Mother</a>, suggested by unsteddy!</p><p>...Happy Mother's Day!</p>",anthromother.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/66150134/157cc790c9bd45b2b985f47d6f389ced/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=E_WaU35JZpgnxGy-XD1rbPagZmBV8BCQKlMy2ryzIO8%3D,2022-05-08T16:00:05.000+00:00
66140581,Willowlight Dinner,"<p>Willow providing candlelight for Laura and her body, suggested by OnkelInferno!</p>",willowlightdinner.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/66140581/8eee53ffa476493bbb41bcdc87870f86/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=9mmh8POw_UYq8ZloaC69n35AqsMnoIUR_cQuWPLgPYc%3D,2022-05-07T22:38:21.000+00:00
66106327,Full Moon,"<p>For once, Natani's tail is not traitorous. Full moon robe tail lift suggested by TheStooge2222!</p>",fullmoon.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/66106327/b8288e3095984ef7b20c1000372d8c6e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=qiX42cn_qijGCUraL0mYlrDMBwKt8EFRmx3GD7VgzNE%3D,2022-05-06T23:49:03.000+00:00
66030270,Fusion: Nora and Flora 2,"<p>The fused Nora and Flora pounce Trace, suggested by X-ian!</p><p>Sequel to: <a href=""https://www.patreon.com/posts/fusion-nora-and-50293595"">Fusion: Nora and Flora</a> (<a href=""https://www.patreon.com/posts/fusion-nora-and-50534587"">color</a>)</p>",Fusion-NoraandFlora 2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/66030270/2592651cdad24494ba74587c2c21e05c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=fABo9f6htPL8P0CEnxO8Dkd_Js7JwA4JRB8WmSHB2NQ%3D,2022-05-05T16:00:07.000+00:00
65986185,Playing Darts,<p>Oops... Natani needs more practice. Suggested by Lesoral!</p>,natanizen_darts.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65986185/6860f7008e584002bd0a03ed56f48cb4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=OlvMEKm03S_BZN-MQdmxqvoGWSyM-6Ev-wJ1f-00p3k%3D,2022-05-04T16:01:14.000+00:00
65964945,Laura Jumps The Shark!,"<p>Laura on a jet ski, suggested by =^_^=</p><p><br></p><p><img data-media-id=""151580238"" src=""https://c10.patreonusercontent.com/4/patreon-media/p/post/65964945/709e75e490154c55b07c001f2f77f682/eyJ3Ijo4MjB9/1.png?token-time=1691452800&token-hash=_j6Nn6SuR0l2AiJXkmoxmvWx1Fd8MKdZQFQIjr_e2pI%3D""></p><p>""I'm on my way :) "" -shark</p><p>Don't worry, the shark has lifeguard training.</p>",laurajumpstheshark.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65964945/f21c47db5434487094d2e73a97d3f26b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=aW5KVYnU5uvQ14xqTJQf0b0UDqrRZ1fffboKXYlVFU0%3D,2022-05-03T19:33:17.000+00:00
65937408,Cheetah Support Dog,"<p>Evals working as an emotional support dog for the zoo's cheetah exhibit, suggested by Warhawk! He likes it because it mostly just involves napping all day.</p>",cheetahsupportdog.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65937408/f79de5fef2ce4dbc9c1a756ac8b1a060/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=_V_CgIJSBChQf_BIohjgm8xy80IWKdyXaxJGJm3Yj5c%3D,2022-05-03T04:59:08.000+00:00
65828624,Easter Baker Bun,"<p>#6 (Bonus!) Color vote for April, suggested by CrRAR!</p>",easterbakingbun_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65828624/c60840eb0c0144cb8c9eaa026e427889/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=PT0GMLki8zdWp4pZvHqvEiejGi5C9MAYKWsNrwZ4mzE%3D,2022-04-30T23:08:36.000+00:00
65777258,Four Kids,"<p>#5 Color vote for April, suggested by Crehvan!</p>",fourkids_color_notext.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65777258/7e193f7d20964d70af061485aca7fa62/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=KFQwl0tfINw6a8a96afutARgZD6pW7YF1KaR5g07nuc%3D,2022-04-29T19:56:36.000+00:00
65702667,Taking a Peek,"<p>#4 Color vote for April, suggested by MarkovPolo and anonymous!</p><p>Sequel to <a href=""https://www.patreon.com/posts/wolf-mary-64446283"">Undercover Mary</a> </p>",takingapeak_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65702667/2e8e03c27a9b40e7bd6975ddeec1f80d/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=c1JjANQ4ngvcqnQuJvtcHIqZksiQF29OVzT7r_oe5m8%3D,2022-04-28T16:00:08.000+00:00
65685171,Flora Meets Ayn,"<p>#3 Color vote for April, suggested by TheFriendlyDeathclaw!</p><p>Ayn is a character belonging to my good friend FluffKevlar!</p>",florameetsayn_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65685171/9331c2b5003641b5b6ea9830d7fc2bfe/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=9gUG4zkR9tNuB6oiNxxZTVEoHJhEfHarzow0ynkqR4Q%3D,2022-04-27T19:35:20.000+00:00
65640250,Maid of Honor,"<p>#2 Color vote for April, suggested by RimeDraws and iliar!</p>",maidofhonor_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65640250/40d1b8c3a0224f58978977b3953aa602/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=i7kq9b_nSue2sFToKTvFiDMMGbW-U3GKvtzGdjWtYIk%3D,2022-04-26T19:40:21.000+00:00
65594478,Dark AU - Corrupted Legacy,"<p>#1 Color vote for April, suggested by Baskerville!</p>",darkau_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65594478/5d3e3f1a041248f285088200b75bc886/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=apolXcIbjO9Bqqa0rS4ypBfh1IO9HxOUv8Suy3KuhWE%3D,2022-04-25T20:13:43.000+00:00
65495740,Captive Cat,"<p>The spy cat has some difficulty leaving his new life for some reason. Suggested by Unsteddy!</p><p>See also: <a href=""https://www.patreon.com/posts/normal-cats-56048526"">Normal Cats</a> and <a href=""https://www.patreon.com/posts/kitty-sweater-61800676"">Kitty Sweater</a> </p>",captivatedcat.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65495740/c9eee12535d4433ea84fa42b517d9017/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=cLyJ8wV43iM3rCp7Qe0j2b6GJFBHeKgZnTYyeVNdbWw%3D,2022-04-24T16:00:06.000+00:00
65495677,What to Wear,<p>Chimera girl considering a new look. Don't ask where they come from... suggested by Dan Vaelling!</p>,chimera_whattowear.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/65495677/759df445aa3844268e02ecceca701a65/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=S1g90lTtm0KrLpFsxmL8H-2drodpDavguI5RjJ9GLCQ%3D,2022-04-23T16:00:06.000+00:00
24415864,Wild Body Wild Mind,"<p>#5 Color vote from January sketches, suggested by Tony1695 &amp; Ordithus!</p>",lionesssariainstinct_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24415864/4a69b24d974b4af8bfde00a1c7209b80/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=FOTgfWZCKfEjhRw_ekosU0cwGHGURWETzXDAte7OJMs%3D,2019-02-02T18:21:22.000+00:00
24391102,Young Kathrin and Eric,"<p>#4 Color vote from January sketches, suggested by Mippy!</p>",youngericandkathrin_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24391102/76e0e76162a142b7a64ef49fcc33f4c6/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=3tQevRBRfH7tjFt7ux69lCbksOtJD7NGZZF_GN4bxf4%3D,2019-02-01T18:12:07.000+00:00
24362100,Booby McFoxFace,"<p>#3 Color vote from January sketches, suggested by RavenIceFox!</p>",boobymcfoxface_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24362100/56da2b9021c844dbb0a85d8aa5a677f3/eyJ3Ijo2MjB9/2.png?token-time=1691452800&token-hash=JLC_ksmHtE0zI2_oAInbxOKcgKIu6LHrFCy-ghSoeSI%3D,2019-01-31T18:26:37.000+00:00
23731887,Magical Mishaps - Story 1 Page 7,"<p> <a href=""https://www.patreon.com/posts/23390257""><u>◄First Page</u></a> <a href=""https://www.patreon.com/posts/23731790"">⯇Previous Page</a> | <a href=""https://www.patreon.com/posts/magical-mishaps-23731978"">Next Page⯈</a> <a href=""https://www.patreon.com/twokinds/posts?tag=Sketch%20Comics&amp;sort=published_at""><u>Gallery Page►</u></a></p><p>Calling on help from Rose &amp; Crew.</p>",mm_n_007.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23731887/b2452ce792684495bf1a3d48948b2b83/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=GTcwtb7OETESw1h9sdlHoDjTTgfXwwzQK8WnqvJdQ4A%3D,2019-01-30T20:00:02.000+00:00
24333898,Tank Mechanic Natani,"<p>#2 Color vote from January sketches, suggested by ProsePro7 (Thirdkind)!</p><p>In a similar vein to <a href=""https://www.patreon.com/posts/soviet-pinup-23095988"">Soviet Pinup Kathrin</a> and <a href=""https://www.patreon.com/posts/wwii-pinup-rose-21139147"">WWII Pinup Rose</a> </p><p>Desaturated version attached.</p>",mechanicnatani_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24333898/fb1a7754092445bba0370d4e0f70e7bc/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=YZbNSdYj2bbxE5yOTb7x94RNIwO8A3V29IQcFJnk6xM%3D,2019-01-30T17:02:37.000+00:00
24311397,Body Swap - Taking a Peek,"<p> #1 Color Vote from January sketches suggested by CamTheGamerMan!<br></p><p>Follow-up to <a href=""https://www.patreon.com/posts/body-costume-22554236"">Body Costume Swap</a> and  <a href=""https://www.patreon.com/posts/body-costume-2-22788048"">Body Costume Swap 2</a>!</p>",bodyswap_takingapeek_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24311397/243ca627ec3c48d6a7856fb148f4af22/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=RZPDg9iGoSaucdpDQABFCK2CdLiBNAqR9SzHJWkv52g%3D,2019-01-29T18:47:56.000+00:00
24219919,Rabbit Village,"<p>Mike comes across some cute bunnies, suggested by InTheLionsDen!</p>",rabbitvillage.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24219919/a3893285d98f4f5bbac006d4fe3b86ae/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=CVUbi3BIK5LU3V4ncddGvvKhkpOfVTmwj3ZWRMXtLXw%3D,2019-01-28T17:01:00.000+00:00
24219722,HalfKind Girl,"<p>The main character from one of my earliest comic attempts, <a href=""https://www.deviantart.com/twokinds/art/The-HalfKind-Comic-193475786"" rel=""nofollow noopener"" target=""_blank"">The HalfKind</a>, suggested by Swack16!</p>",halfkindgirl.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24219722/181a7ba9cd924f76bdc8ee7a0f193f83/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=2ktjAPJVI12CHre6B26-htwdY1BePixBqIodv4jJXx8%3D,2019-01-27T17:01:00.000+00:00
24219694,Basitin Euchre,"<p>Euchre uses his special ability to change into a Basitin, but then can't change back, because Basitins can't use magic. Suggested by TerraTheWizard!</p>",basitineuchre.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/24219694/191808b2e52a4a65940cce920633de92/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=SpUI4nFLv37AHo4cFk3mn_xZ-VKNhoTTWZQvADgrbC8%3D,2019-01-26T17:01:00.000+00:00
